,name,gender,birth_date,party_name,post_label,elected,twitter_username,twitter_user_id,tweets_count,followers,friends,retweet,favrotes,mentioned,quoted,reweet,mentioned%,quoted%,reweet%,topic_count,topic_ratio,former_MP
137,Stan Heptinstall,Male,0,Liberal Democrats,Broxtowe,False,stanheptinstall,91817305,473,253,123,2255,180,274,473,387,0.5792811839323467,1.0,0.8181818181818182,143,0.01884057971014493,no
138,Nick Palmer,male,65,Labour Party,Broxtowe,False,Nick4Broxtowe,65433010,622,1272,353,29813,300,244,621,432,0.39228295819935693,0.9983922829581994,0.6945337620578779,204,0.026020408163265306,no
139,Gordon Birtwistle,male,72,Liberal Democrats,Burnley,False,GBirtwistle,393947529,615,3235,1303,2241,358,195,615,453,0.3170731707317073,1.0,0.7365853658536585,185,0.02172126335564166,yes
140,Sarah Cockburn-Price,female,0,Conservative and Unionist Party,Burnley,False,SCockburnPrice,2529571862,528,526,243,2638,377,168,528,389,0.3181818181818182,1.0,0.7367424242424242,124,0.015314313943435841,no
141,Julie Cooper,female,55,Labour Party,Burnley,True,JulieForBurnley,97648525,200,5024,636,2465,133,105,200,160,0.525,1.0,0.8,84,0.03354632587859425,no
142,Andrew Griffiths,male,45,Conservative and Unionist Party,Burton,True,AndrewGriffiths,222477026,277,12368,699,9823,367,66,276,155,0.23826714801444043,0.9963898916967509,0.5595667870036101,77,0.02193107376815722,yes
143,David MacDonald,Male,0,Liberal Democrats,Burton,False,DJMac1986,245727810,921,294,445,161704,163,477,921,762,0.5179153094462541,1.0,0.8273615635179153,170,0.012493569486293819,no
144,Jon Wheale,male,0,Labour Party,Burton,False,JonWheale,261134741,2458,1705,1547,42840,1277,406,2458,1655,0.16517493897477625,1.0,0.6733116354759967,962,0.028756763220040057,no
145,Richard Baum,male,34,Liberal Democrats,Bury North,False,richardbaum,110214790,303,445,36,90188,54,85,303,144,0.28052805280528054,1.0,0.4752475247524752,106,0.025346724055475847,no
146,James Frith,male,0,Labour Party,Bury North,False,BuryNorthLabour,2375470213,28,729,1029,128,0,6,28,5,0.21428571428571427,1.0,0.17857142857142858,12,0.032,no
147,David Nuttall,male,53,Conservative and Unionist Party,Bury North,True,DNuttall,102958885,883,7310,710,5320,207,199,883,602,0.22536806342015855,1.0,0.681766704416761,304,0.025198938992042442,yes
148,Ivan Lewis,male,48,Labour Party,Bury South,True,IvanLewis_MP,249709671,200,13812,2647,5695,243,30,193,149,0.15,0.965,0.745,80,0.028109627547434995,yes
149,David Chappell,male,0,Liberal Democrats,Bury St Edmunds,False,xdavidchappell,2899811301,399,116,184,2469,41,133,399,285,0.3333333333333333,1.0,0.7142857142857143,226,0.044921486781951896,no
150,Jo Churchill,female,51,Conservative and Unionist Party,Bury St Edmunds,True,Jochurchill4,2855674449,405,4535,545,4263,232,108,405,236,0.26666666666666666,1.0,0.582716049382716,89,0.01587018544935806,no
151,William Edwards,male,64,Labour Party,Bury St Edmunds,False,billburysted,117110732,8,68,5,5,2,2,8,7,0.25,1.0,0.875,2,0.017094017094017096,no
152,Wayne David,male,58,Labour Party,Caerphilly,True,WayneDavid_MP,415449314,914,8633,911,26764,1245,315,913,628,0.34463894967177244,0.9989059080962801,0.687089715536105,333,0.025227272727272727,yes
153,Leo Docherty,male,0,Conservative and Unionist Party,Caerphilly,False,LeoDochertyUK,562385310,195,951,1248,7296,54,26,195,63,0.13333333333333333,1.0,0.3230769230769231,73,0.028785488958990538,no
154,John Erskine,male,0,Labour Party,"Caithness, Sutherland and Easter Ross",False,johnerskine,27222038,1,1350,2268,268977,0,0,1,0,0.0,1.0,0.0,0,0.0,no
155,Alastair Graham,male,0,Conservative and Unionist Party,"Caithness, Sutherland and Easter Ross",False,AGrahamCSER,3080381151,134,190,415,908,77,87,133,114,0.6492537313432836,0.9925373134328358,0.8507462686567164,59,0.03831168831168831,no
156,Harriet Harman,female,65,Labour Party,Camberwell and Peckham,True,HarrietHarman,19977759,675,136831,1280,33764,3383,59,675,363,0.0874074074074074,1.0,0.5377777777777778,154,0.018814905314599877,yes
157,Naomi Newstead,female,0,Conservative and Unionist Party,Camberwell and Peckham,False,NaomiNewstead,350291997,299,386,77,1482,148,66,299,201,0.22073578595317725,1.0,0.6722408026755853,121,0.02862550272060563,no
158,Julia Goldsworthy,female,37,Liberal Democrats,Camborne and Redruth,False,jgoldsworthy,19483244,656,4277,1536,11626,538,158,652,495,0.24085365853658536,0.9939024390243902,0.7545731707317073,178,0.01909051909051909,no
159,Amanda Milling,female,40,Conservative and Unionist Party,Cannock Chase,True,amandamilling,381433782,321,4109,1153,10168,165,86,321,145,0.26791277258566976,1.0,0.4517133956386293,103,0.02432687765706188,no
160,Janos Toth,male,0,Labour Party,Cannock Chase,False,JanosToth1,726223878,1021,2008,2387,25974,626,488,1019,641,0.4779627815866797,0.9980411361410382,0.6278158667972575,474,0.03928393833913476,no
161,James Flanagan,male,0,Liberal Democrats,Canterbury,False,JamesCanterbury,20304026,972,1690,2144,31343,164,287,972,500,0.2952674897119342,1.0,0.51440329218107,389,0.02704393770856507,no
162,Jenny Willott,female,41,Liberal Democrats,Cardiff Central,False,JennyWillott,368312542,1666,4789,1050,36839,776,245,1666,834,0.14705882352941177,1.0,0.5006002400960384,584,0.02476570120011874,yes
163,Elizabeth Clark,female,0,Liberal Democrats,Cardiff North,False,ElizabethCdf,2524821590,46,358,551,1124,2,17,43,24,0.3695652173913043,0.9347826086956522,0.5217391304347826,14,0.024263431542461005,no
164,Mari Williams,female,0,Labour Party,Cardiff North,False,Mari_Williams,31095375,2445,4151,2541,19898,4719,338,2437,1468,0.13824130879345603,0.9967280163599181,0.6004089979550102,779,0.02525694647083617,no
165,Nigel Howells,male,49,Liberal Democrats,Cardiff South and Penarth,False,NigelHowellsCdf,148896503,338,668,156,66411,59,84,338,218,0.2485207100591716,1.0,0.6449704142011834,64,0.015717092337917484,no
166,Emma Warman,female,0,Conservative and Unionist Party,Cardiff South and Penarth,False,EmmaWarman,203488374,481,1000,1098,20927,100,144,480,211,0.2993762993762994,0.997920997920998,0.4386694386694387,203,0.0338389731621937,no
167,James Taghdissian,male,33,Conservative and Unionist Party,Cardiff West,False,JTaghdissian,3036710056,87,191,185,1622,12,8,86,49,0.09195402298850575,0.9885057471264368,0.5632183908045977,37,0.032062391681109186,no
168,Cadan ap Tomos,male,21,Liberal Democrats,Cardiff West,False,CadanapTomos,31084678,238,2009,2363,14160,127,41,238,141,0.1722689075630252,1.0,0.592436974789916,80,0.022995113538373097,no
169,Loraine Birchall,female,47,Liberal Democrats,Carlisle,False,LoraineBirchall,214128669,13,215,449,2165,2,4,13,8,0.3076923076923077,1.0,0.6153846153846154,2,0.014388489208633094,no
170,Lee Barbara Sherriff,female,0,Labour Party,Carlisle,False,MissleeCarlisle,19443357,877,4240,2854,76823,900,145,877,323,0.1653363740022805,1.0,0.36830102622576966,266,0.02043324627438931,no
171,John Stevenson,male,52,Conservative and Unionist Party,Carlisle,True,John4Carlisle,222419520,184,6229,216,898,47,64,184,66,0.34782608695652173,1.0,0.358695652173913,56,0.02315963606286187,yes
172,Calum Higgins,male,0,Labour Party,Carmarthen East and Dinefwr,False,calumhiggins,20556929,1861,1310,2298,154407,378,290,1860,614,0.15583019881783988,0.999462654486835,0.32993014508328855,497,0.01986172721096591,no
173,Delyth Evans,female,57,Labour Party,Carmarthen West and South Pembrokeshire,False,delyth_evans,542581964,1,633,36,319553,0,0,1,0,0.0,1.0,0.0,0,0.0,no
174,Simon Hart,male,52,Conservative and Unionist Party,Carmarthen West and South Pembrokeshire,True,Simonhartmp,1442028488,1,3399,478,3,0,0,1,0,0.0,1.0,0.0,0,0.0,yes
175,Selwyn Runnett,male,57,Liberal Democrats,Carmarthen West and South Pembrokeshire,False,SelwynRunnett,374598924,1250,999,1387,22817,31,275,1250,518,0.22,1.0,0.4144,471,0.028635700389105057,no
176,Matthew Maxwell Scott,male,39,Conservative and Unionist Party,Carshalton and Wallington,False,mmaxwellscott,1040075106,1090,1182,757,49361,511,181,1090,910,0.16605504587155964,1.0,0.8348623853211009,251,0.018209518282066163,no
177,Siobhan Tate,female,0,Labour Party,Carshalton and Wallington,False,siobhan4candw,1899452624,396,403,379,8597,66,65,395,184,0.16414141414141414,0.9974747474747475,0.46464646464646464,140,0.026435045317220542,no
178,Joe Cooke,male,70,Labour Party,Castle Point,False,JoeCookeLabour,282750419,284,466,623,13200,51,101,284,196,0.35563380281690143,1.0,0.6901408450704225,131,0.03915122534369396,no
179,Gordon Bain,Male,0,Liberal Democrats,Central Ayrshire,False,GordonBain,37762414,604,253,370,43785,56,205,604,348,0.3394039735099338,1.0,0.5761589403973509,149,0.017327596232120015,no
180,Lynne Richards,female,0,Labour Party,Central Devon,False,Lynne__Richards,1155085681,516,196,135,48861,25,57,516,83,0.11046511627906977,1.0,0.16085271317829458,293,0.04647842639593908,no
181,Alex White,Male,0,Liberal Democrats,Central Devon,False,alexjwhiteld,3006176548,437,594,640,13105,48,76,435,133,0.17391304347826086,0.9954233409610984,0.30434782608695654,200,0.03577177606868181,no
182,Jack Simon Abbott,male,0,Labour Party,Central Suffolk and North Ipswich,False,jackabbott90,347347870,1,952,1920,95905,0,0,1,0,0.0,1.0,0.0,0,0.0,no
183,Jon Neal,Male,0,Liberal Democrats,Central Suffolk and North Ipswich,False,jonneal_UK,57297003,554,2431,707,3729,73,164,554,427,0.296028880866426,1.0,0.7707581227436823,135,0.018372346216657592,no
184,Daniel Poulter,male,37,Conservative and Unionist Party,Central Suffolk and North Ipswich,True,drdanpoulter,2789756486,596,5622,986,26557,563,195,596,354,0.3271812080536913,1.0,0.5939597315436241,319,0.038988022488389146,no
185,Henrietta Hensher,female,0,Conservative and Unionist Party,Ceredigion,False,hhensher,191083682,108,339,809,30668,15,16,108,42,0.14814814814814814,1.0,0.3888888888888889,44,0.02743142144638404,no
186,Huw Thomas,male,0,Labour Party,Ceredigion,False,huwthomas_Wales,280216163,1135,2918,2207,88303,655,174,1135,729,0.15330396475770924,1.0,0.6422907488986784,286,0.016793893129770993,no
187,Mark Williams,male,49,Liberal Democrats,Ceredigion,True,mark4ceredigion,124312153,1467,8873,3540,7320,861,305,1467,748,0.20790729379686435,1.0,0.5098841172460804,497,0.02432220808456494,yes
188,Sean Kelly-Walsh,male,24,Labour Party,Charnwood,False,seankellywalsh,380897876,1364,1519,1556,155884,340,266,1359,799,0.19501466275659823,0.9963343108504399,0.5857771260997068,360,0.020835744877879384,no
189,Simon Sansome,male,0,Liberal Democrats,Charnwood,False,SimonLibdem,2341079723,254,81,55,2446,16,56,254,226,0.2204724409448819,1.0,0.889763779527559,200,0.10587612493382742,no
190,Tracey Crouch,female,40,Conservative and Unionist Party,Chatham and Aylesford,True,tracey_crouch,62613162,252,20756,747,10130,426,67,251,182,0.26587301587301587,0.996031746031746,0.7222222222222222,36,0.010123734533183352,yes
191,Mark Hunter,male,58,Liberal Democrats,Cheadle,False,MarkHunter,38886883,651,3110,536,75893,433,242,651,466,0.3717357910906298,1.0,0.7158218125960062,275,0.03078817733990148,yes
192,Martin Miller,male,50,Labour Party,Cheadle,False,cheadlelabour,222058929,1461,1421,1385,27911,108,319,1461,884,0.21834360027378508,1.0,0.6050650239561944,517,0.02610979243472552,no
193,Mary Robinson,female,60,Conservative and Unionist Party,Cheadle,True,MaryRobinson01,1048278487,475,4338,311,9551,743,184,475,377,0.3873684210526316,1.0,0.7936842105263158,207,0.030648504589872668,no
194,Stephen Robinson,male,49,Liberal Democrats,Chelmsford,False,sj_robinson,14467310,831,1605,1670,24023,95,246,829,686,0.296028880866426,0.9975932611311673,0.825511432009627,300,0.02796159940348588,no
195,Chris Vince,male,0,Labour Party,Chelmsford,False,ChrisJVince,1704239983,966,1424,1119,6456,214,243,966,584,0.2515527950310559,1.0,0.6045548654244306,350,0.02643903912977791,no
196,Alexandra Sanderson,female,0,Labour Party,Chelsea and Fulham,False,_AlexSanderson,1679426635,1,928,799,95905,0,0,1,0,0.0,1.0,0.0,0,0.0,no
197,Alex Chalk,male,39,Conservative and Unionist Party,Cheltenham,True,AlexChalkChelt,1407768792,710,4341,500,111124,261,171,710,371,0.24084507042253522,1.0,0.5225352112676056,216,0.022572891629219355,no
198,Martin Horwood,male,53,Liberal Democrats,Cheltenham,False,MartinChelt,55059675,848,8738,5908,13311,879,124,848,637,0.14622641509433962,1.0,0.7511792452830188,214,0.017855652899457654,yes
199,Ben Davies,male,0,Labour Party,Chesham and Amersham,False,bt_davies,56357262,1467,903,951,43857,187,830,1430,1140,0.5657805044308112,0.9747784594410361,0.7770961145194274,485,0.026173772261198058,no
200,Cheryl Gillan,female,63,Conservative and Unionist Party,Chesham and Amersham,True,CherylGillan,295807687,9,9762,1180,205,7,0,9,1,0.0,1.0,0.1111111111111111,3,0.02702702702702703,yes
201,Kirsten Johnson,female,0,Liberal Democrats,Chesham and Amersham,False,DrKirstenJ,2978109879,755,969,880,14589,195,159,732,411,0.21059602649006623,0.9695364238410596,0.5443708609271524,324,0.03408373658741847,no
202,Julia Cambridge,female,0,Liberal Democrats,Chesterfield,False,juliacambridge1,20440951,1,1488,997,6059,0,0,1,0,0.0,1.0,0.0,0,0.0,no
203,Mark Vivis,male,0,Conservative and Unionist Party,Chesterfield,False,MarkVivis,155150437,143,539,1055,1568,40,64,143,97,0.44755244755244755,1.0,0.6783216783216783,55,0.033659730722154224,no
204,Andrew Smith,male,0,Liberal Democrats,Chichester,False,Andrew_RH_Smith,274026333,384,118,99,23855,15,180,382,260,0.46875,0.9947916666666666,0.6770833333333334,147,0.029500301023479832,yes
205,Andrew Tyrie,male,58,Conservative and Unionist Party,Chichester,True,ChichesterCA,1371972630,112,286,390,4759,10,47,112,82,0.41964285714285715,1.0,0.7321428571428571,44,0.03232916972814107,yes
206,Bilal Mahmood,male,0,Labour Party,Chingford and Woodford Green,False,bilal_labour,1010045504,198,1766,1015,86364,58,49,198,142,0.2474747474747475,1.0,0.7171717171717171,60,0.019373587342589604,no
207,Michelle Donelan,female,32,Conservative and Unionist Party,Chippenham,True,michelledonelan,116864791,505,7237,4251,14199,333,86,505,162,0.1702970297029703,1.0,0.3207920792079208,223,0.0358578549606046,no
208,Duncan Hames,male,38,Liberal Democrats,Chippenham,False,duncanhames,6058852,2297,7653,701,29526,1036,513,2297,1807,0.22333478450152372,1.0,0.7866782760121898,894,0.02517387998761017,yes
209,Andy Newman,male,0,Labour Party,Chippenham,False,AndyD_Newman,214902404,291,1899,1623,127143,54,48,291,107,0.16494845360824742,1.0,0.36769759450171824,118,0.028599127484246242,no
210,Amy Trevethan,female,0,Labour Party,Chipping Barnet,False,AmyTrevethan,2288547139,359,1035,1303,4495,273,79,359,202,0.2200557103064067,1.0,0.5626740947075209,156,0.032547465053202586,no
211,Stephen Fenn,male,61,Liberal Democrats,Chorley,False,stephenjohnfenn,70767463,5,11,14,61,0,0,5,0,0.0,1.0,0.0,4,0.10810810810810811,no
212,Lindsay Hoyle,male,58,Labour Party,Chorley,True,LindsayHoyle_MP,609096352,811,8660,1651,10971,927,250,811,638,0.3082614056720099,1.0,0.7866831072749692,248,0.0193553422305471,yes
213,Mark Field,male,51,Conservative and Unionist Party,Cities of London and Westminster,True,MarkFieldUK,81857654,467,8602,39,1019,202,137,467,293,0.29336188436830835,1.0,0.6274089935760171,202,0.03175601320547084,yes
214,Nik Slingsby,male,0,Labour Party,Cities of London and Westminster,False,nikslingsby,1349723186,145,148,131,1221,22,43,145,105,0.296551724137931,1.0,0.7241379310344828,64,0.03411513859275053,no
215,Chris Matheson,male,47,Labour Party,City of Chester,True,ChrisM4Chester,2472200292,312,6571,863,21839,210,51,312,111,0.16346153846153846,1.0,0.3557692307692308,132,0.030576789437109102,no
216,Stephen Mosley,male,43,Conservative and Unionist Party,City of Chester,False,ChesterTories,223552246,3052,6259,1927,94582,984,914,3052,1446,0.299475753604194,1.0,0.4737876802096986,1038,0.0256651171990901,yes
217,Bob Thompson,male,0,Liberal Democrats,City of Chester,False,cllrbobthompson,102773002,689,727,687,4902,97,328,689,462,0.4760522496371553,1.0,0.6705370101596516,325,0.041427660930529,no
218,Craig Martin,Male,0,Liberal Democrats,City of Durham,False,cmartinLD,1546130388,860,545,644,1561,264,508,860,807,0.5906976744186047,1.0,0.9383720930232559,339,0.029393913118876267,no
219,David Grace,Male,0,Liberal Democrats,Clacton,False,DisgruntledRad,149480292,915,488,309,6592,157,539,915,814,0.5890710382513661,1.0,0.8896174863387978,308,0.026462754532176305,no
220,Giles Watling,male,62,Conservative and Unionist Party,Clacton,False,GilesWatling,37891233,536,1212,146,4126,674,230,531,378,0.4291044776119403,0.9906716417910447,0.7052238805970149,129,0.016666666666666666,no
221,Roy Horobin,Male,47,Liberal Democrats,Cleethorpes,False,roy_horobin,2977064745,84,163,182,21,11,58,84,78,0.6904761904761905,1.0,0.9285714285714286,22,0.023939064200217627,no
222,Peter Keith,male,0,Labour Party,Cleethorpes,False,MrPeterKeith,2291166992,786,549,533,20047,273,219,786,468,0.2786259541984733,1.0,0.5954198473282443,313,0.029403475810239547,no
223,Martin Vickers,Male,65,Conservative and Unionist Party,Cleethorpes,True,MartinVickers,831250927,232,5724,227,537,143,166,231,217,0.7155172413793104,0.9956896551724138,0.9353448275862069,89,0.03338334583645911,yes
224,David Nicholls,male,0,Conservative and Unionist Party,Clwyd South,False,DavidClwydSouth,2868634534,354,177,110,9765,71,82,354,104,0.23163841807909605,1.0,0.2937853107344633,141,0.03052608789781338,no
225,Bruce Roberts,male,50,Liberal Democrats,Clwyd South,False,WxmBruce,136009310,689,403,792,53326,44,163,689,459,0.2365747460087083,1.0,0.6661828737300436,189,0.021533553606015724,no
226,Gareth Thomas,male,61,Labour Party,Clwyd West,False,gareththomaslab,424620895,1176,1448,2225,113784,338,90,1176,669,0.07653061224489796,1.0,0.5688775510204082,320,0.020135917442738484,yes
227,Mhairi Fraser,Female,0,Conservative and Unionist Party,"Coatbridge, Chryston and Bellshill",False,_mjsf_,348953374,1,1123,722,37548,0,0,1,0,0.0,1.0,0.0,0,0.0,no
228,Cahal Burke,male,38,Liberal Democrats,Colne Valley,False,CahalBurke,332892031,1315,1330,624,4595,677,583,1315,867,0.4433460076045627,1.0,0.6593155893536121,413,0.023046875,no
229,Darren Price,male,45,Labour Party,Congleton,False,DPriceLabour,1288909302,1783,1677,1624,35617,1048,677,1774,1470,0.3796971396522715,0.9949523275378576,0.8244531688166012,504,0.020050125313283207,no
230,Peter Harris,male,0,Liberal Democrats,Corby,False,harris4corby,3108037559,7,15,26,196,5,1,7,3,0.14285714285714285,1.0,0.42857142857142855,2,0.02666666666666667,no
231,Tom Pursglove,male,27,Conservative and Unionist Party,Corby,True,VotePursglove,1418358025,1422,5550,603,45363,467,568,1422,950,0.39943741209563993,1.0,0.6680731364275668,522,0.025008384036793944,no
